areaCode,areaName,areaType,date,cumCasesBySpecimenDate
N92000002,Northern Ireland,nation,2021-04-17,117826
N92000002,Northern Ireland,nation,2021-04-16,117738
N92000002,Northern Ireland,nation,2021-04-15,117636
N92000002,Northern Ireland,nation,2021-04-14,117518
N92000002,Northern Ireland,nation,2021-04-13,117350
N92000002,Northern Ireland,nation,2021-04-12,117250
N92000002,Northern Ireland,nation,2021-04-11,117138
N92000002,Northern Ireland,nation,2021-04-10,117046
N92000002,Northern Ireland,nation,2021-04-09,116954
N92000002,Northern Ireland,nation,2021-04-08,116824
N92000002,Northern Ireland,nation,2021-04-07,116694
N92000002,Northern Ireland,nation,2021-04-06,116585
N92000002,Northern Ireland,nation,2021-04-05,116492
N92000002,Northern Ireland,nation,2021-04-04,116431
N92000002,Northern Ireland,nation,2021-04-03,116393
N92000002,Northern Ireland,nation,2021-04-02,116340
N92000002,Northern Ireland,nation,2021-04-01,116258
N92000002,Northern Ireland,nation,2021-03-31,116161
N92000002,Northern Ireland,nation,2021-03-30,116040
N92000002,Northern Ireland,nation,2021-03-29,115933
N92000002,Northern Ireland,nation,2021-03-28,115799
N92000002,Northern Ireland,nation,2021-03-27,115703
N92000002,Northern Ireland,nation,2021-03-26,115583
N92000002,Northern Ireland,nation,2021-03-25,115445
N92000002,Northern Ireland,nation,2021-03-24,115265
N92000002,Northern Ireland,nation,2021-03-23,115097
N92000002,Northern Ireland,nation,2021-03-22,114951
N92000002,Northern Ireland,nation,2021-03-21,114775
N92000002,Northern Ireland,nation,2021-03-20,114662
N92000002,Northern Ireland,nation,2021-03-19,114539
N92000002,Northern Ireland,nation,2021-03-18,114403
N92000002,Northern Ireland,nation,2021-03-17,114225
N92000002,Northern Ireland,nation,2021-03-16,114085
N92000002,Northern Ireland,nation,2021-03-15,113908
N92000002,Northern Ireland,nation,2021-03-14,113729
N92000002,Northern Ireland,nation,2021-03-13,113616
N92000002,Northern Ireland,nation,2021-03-12,113479
N92000002,Northern Ireland,nation,2021-03-11,113298
N92000002,Northern Ireland,nation,2021-03-10,113107
N92000002,Northern Ireland,nation,2021-03-09,112908
N92000002,Northern Ireland,nation,2021-03-08,112719
N92000002,Northern Ireland,nation,2021-03-07,112492
N92000002,Northern Ireland,nation,2021-03-06,112330
N92000002,Northern Ireland,nation,2021-03-05,112183
N92000002,Northern Ireland,nation,2021-03-04,112033
N92000002,Northern Ireland,nation,2021-03-03,111862
N92000002,Northern Ireland,nation,2021-03-02,111696
N92000002,Northern Ireland,nation,2021-03-01,111483
N92000002,Northern Ireland,nation,2021-02-28,111292
N92000002,Northern Ireland,nation,2021-02-27,111167
N92000002,Northern Ireland,nation,2021-02-26,111009
N92000002,Northern Ireland,nation,2021-02-25,110829
N92000002,Northern Ireland,nation,2021-02-24,110582
N92000002,Northern Ireland,nation,2021-02-23,110303
N92000002,Northern Ireland,nation,2021-02-22,110047
N92000002,Northern Ireland,nation,2021-02-21,109787
N92000002,Northern Ireland,nation,2021-02-20,109600
N92000002,Northern Ireland,nation,2021-02-19,109368
N92000002,Northern Ireland,nation,2021-02-18,109071
N92000002,Northern Ireland,nation,2021-02-17,108793
N92000002,Northern Ireland,nation,2021-02-16,108457
N92000002,Northern Ireland,nation,2021-02-15,108146
N92000002,Northern Ireland,nation,2021-02-14,107769
N92000002,Northern Ireland,nation,2021-02-13,107520
N92000002,Northern Ireland,nation,2021-02-12,107328
N92000002,Northern Ireland,nation,2021-02-11,107050
N92000002,Northern Ireland,nation,2021-02-10,106761
N92000002,Northern Ireland,nation,2021-02-09,106419
N92000002,Northern Ireland,nation,2021-02-08,106089
N92000002,Northern Ireland,nation,2021-02-07,105721
N92000002,Northern Ireland,nation,2021-02-06,105444
N92000002,Northern Ireland,nation,2021-02-05,105134
N92000002,Northern Ireland,nation,2021-02-04,104706
N92000002,Northern Ireland,nation,2021-02-03,104309
N92000002,Northern Ireland,nation,2021-02-02,103837
N92000002,Northern Ireland,nation,2021-02-01,103394
N92000002,Northern Ireland,nation,2021-01-31,102886
N92000002,Northern Ireland,nation,2021-01-30,102498
N92000002,Northern Ireland,nation,2021-01-29,102101
N92000002,Northern Ireland,nation,2021-01-28,101578
N92000002,Northern Ireland,nation,2021-01-27,101064
N92000002,Northern Ireland,nation,2021-01-26,100452
N92000002,Northern Ireland,nation,2021-01-25,99832
N92000002,Northern Ireland,nation,2021-01-24,99212
N92000002,Northern Ireland,nation,2021-01-23,98770
N92000002,Northern Ireland,nation,2021-01-22,98302
N92000002,Northern Ireland,nation,2021-01-21,97696
N92000002,Northern Ireland,nation,2021-01-20,96949
N92000002,Northern Ireland,nation,2021-01-19,96176
N92000002,Northern Ireland,nation,2021-01-18,95318
N92000002,Northern Ireland,nation,2021-01-17,94410
N92000002,Northern Ireland,nation,2021-01-16,93804
N92000002,Northern Ireland,nation,2021-01-15,93117
N92000002,Northern Ireland,nation,2021-01-14,92276
N92000002,Northern Ireland,nation,2021-01-13,91370
N92000002,Northern Ireland,nation,2021-01-12,90318
N92000002,Northern Ireland,nation,2021-01-11,89212
N92000002,Northern Ireland,nation,2021-01-10,87956
N92000002,Northern Ireland,nation,2021-01-09,87082
N92000002,Northern Ireland,nation,2021-01-08,86090
N92000002,Northern Ireland,nation,2021-01-07,84867
N92000002,Northern Ireland,nation,2021-01-06,83640
N92000002,Northern Ireland,nation,2021-01-05,82126
N92000002,Northern Ireland,nation,2021-01-04,80521
N92000002,Northern Ireland,nation,2021-01-03,78528
N92000002,Northern Ireland,nation,2021-01-02,76913
N92000002,Northern Ireland,nation,2021-01-01,74996
N92000002,Northern Ireland,nation,2020-12-31,73762
N92000002,Northern Ireland,nation,2020-12-30,72056
N92000002,Northern Ireland,nation,2020-12-29,69846
N92000002,Northern Ireland,nation,2020-12-28,67564
N92000002,Northern Ireland,nation,2020-12-27,66187
N92000002,Northern Ireland,nation,2020-12-26,65105
N92000002,Northern Ireland,nation,2020-12-25,64391
N92000002,Northern Ireland,nation,2020-12-24,64053
N92000002,Northern Ireland,nation,2020-12-23,63437
N92000002,Northern Ireland,nation,2020-12-22,62642
N92000002,Northern Ireland,nation,2020-12-21,61925
N92000002,Northern Ireland,nation,2020-12-20,61209
N92000002,Northern Ireland,nation,2020-12-19,60726
N92000002,Northern Ireland,nation,2020-12-18,60244
N92000002,Northern Ireland,nation,2020-12-17,59713
N92000002,Northern Ireland,nation,2020-12-16,59114
N92000002,Northern Ireland,nation,2020-12-15,58502
N92000002,Northern Ireland,nation,2020-12-14,57977
N92000002,Northern Ireland,nation,2020-12-13,57414
N92000002,Northern Ireland,nation,2020-12-12,57020
N92000002,Northern Ireland,nation,2020-12-11,56663
N92000002,Northern Ireland,nation,2020-12-10,56150
N92000002,Northern Ireland,nation,2020-12-09,55653
N92000002,Northern Ireland,nation,2020-12-08,55204
N92000002,Northern Ireland,nation,2020-12-07,54738
N92000002,Northern Ireland,nation,2020-12-06,54272
N92000002,Northern Ireland,nation,2020-12-05,53909
N92000002,Northern Ireland,nation,2020-12-04,53516
N92000002,Northern Ireland,nation,2020-12-03,53089
N92000002,Northern Ireland,nation,2020-12-02,52600
N92000002,Northern Ireland,nation,2020-12-01,52192
N92000002,Northern Ireland,nation,2020-11-30,51795
N92000002,Northern Ireland,nation,2020-11-29,51295
N92000002,Northern Ireland,nation,2020-11-28,51040
N92000002,Northern Ireland,nation,2020-11-27,50699
N92000002,Northern Ireland,nation,2020-11-26,50371
N92000002,Northern Ireland,nation,2020-11-25,50044
N92000002,Northern Ireland,nation,2020-11-24,49632
N92000002,Northern Ireland,nation,2020-11-23,49295
N92000002,Northern Ireland,nation,2020-11-22,48923
N92000002,Northern Ireland,nation,2020-11-21,48649
N92000002,Northern Ireland,nation,2020-11-20,48359
N92000002,Northern Ireland,nation,2020-11-19,47991
N92000002,Northern Ireland,nation,2020-11-18,47644
N92000002,Northern Ireland,nation,2020-11-17,47208
N92000002,Northern Ireland,nation,2020-11-16,46639
N92000002,Northern Ireland,nation,2020-11-15,46062
N92000002,Northern Ireland,nation,2020-11-14,45692
N92000002,Northern Ireland,nation,2020-11-13,45276
N92000002,Northern Ireland,nation,2020-11-12,44810
N92000002,Northern Ireland,nation,2020-11-11,44268
N92000002,Northern Ireland,nation,2020-11-10,43667
N92000002,Northern Ireland,nation,2020-11-09,42978
N92000002,Northern Ireland,nation,2020-11-08,42337
N92000002,Northern Ireland,nation,2020-11-07,41919
N92000002,Northern Ireland,nation,2020-11-06,41466
N92000002,Northern Ireland,nation,2020-11-05,40982
N92000002,Northern Ireland,nation,2020-11-04,40430
N92000002,Northern Ireland,nation,2020-11-03,39850
N92000002,Northern Ireland,nation,2020-11-02,39208
N92000002,Northern Ireland,nation,2020-11-01,38517
N92000002,Northern Ireland,nation,2020-10-31,38058
N92000002,Northern Ireland,nation,2020-10-30,37547
N92000002,Northern Ireland,nation,2020-10-29,36870
N92000002,Northern Ireland,nation,2020-10-28,36186
N92000002,Northern Ireland,nation,2020-10-27,35436
N92000002,Northern Ireland,nation,2020-10-26,34628
N92000002,Northern Ireland,nation,2020-10-25,33740
N92000002,Northern Ireland,nation,2020-10-24,33064
N92000002,Northern Ireland,nation,2020-10-23,32335
N92000002,Northern Ireland,nation,2020-10-22,31463
N92000002,Northern Ireland,nation,2020-10-21,30395
N92000002,Northern Ireland,nation,2020-10-20,29300
N92000002,Northern Ireland,nation,2020-10-19,28251
N92000002,Northern Ireland,nation,2020-10-18,27222
N92000002,Northern Ireland,nation,2020-10-17,26440
N92000002,Northern Ireland,nation,2020-10-16,25608
N92000002,Northern Ireland,nation,2020-10-15,24651
N92000002,Northern Ireland,nation,2020-10-14,23560
N92000002,Northern Ireland,nation,2020-10-13,22510
N92000002,Northern Ireland,nation,2020-10-12,21442
N92000002,Northern Ireland,nation,2020-10-11,20353
N92000002,Northern Ireland,nation,2020-10-10,19536
N92000002,Northern Ireland,nation,2020-10-09,18747
N92000002,Northern Ireland,nation,2020-10-08,17922
N92000002,Northern Ireland,nation,2020-10-07,16961
N92000002,Northern Ireland,nation,2020-10-06,15947
N92000002,Northern Ireland,nation,2020-10-05,15153
N92000002,Northern Ireland,nation,2020-10-04,14451
N92000002,Northern Ireland,nation,2020-10-03,13847
N92000002,Northern Ireland,nation,2020-10-02,13239
N92000002,Northern Ireland,nation,2020-10-01,12553
N92000002,Northern Ireland,nation,2020-09-30,12078
N92000002,Northern Ireland,nation,2020-09-29,11442
N92000002,Northern Ireland,nation,2020-09-28,11059
N92000002,Northern Ireland,nation,2020-09-27,10766
N92000002,Northern Ireland,nation,2020-09-26,10497
N92000002,Northern Ireland,nation,2020-09-25,10237
N92000002,Northern Ireland,nation,2020-09-24,9998
N92000002,Northern Ireland,nation,2020-09-23,9723
N92000002,Northern Ireland,nation,2020-09-22,9507
N92000002,Northern Ireland,nation,2020-09-21,9338
N92000002,Northern Ireland,nation,2020-09-20,9205
N92000002,Northern Ireland,nation,2020-09-19,9084
N92000002,Northern Ireland,nation,2020-09-18,8926
N92000002,Northern Ireland,nation,2020-09-17,8760
N92000002,Northern Ireland,nation,2020-09-16,8595
N92000002,Northern Ireland,nation,2020-09-15,8467
N92000002,Northern Ireland,nation,2020-09-14,8360
N92000002,Northern Ireland,nation,2020-09-13,8245
N92000002,Northern Ireland,nation,2020-09-12,8154
N92000002,Northern Ireland,nation,2020-09-11,8051
N92000002,Northern Ireland,nation,2020-09-10,7978
N92000002,Northern Ireland,nation,2020-09-09,7902
N92000002,Northern Ireland,nation,2020-09-08,7804
N92000002,Northern Ireland,nation,2020-09-07,7748
N92000002,Northern Ireland,nation,2020-09-06,7676
N92000002,Northern Ireland,nation,2020-09-05,7578
N92000002,Northern Ireland,nation,2020-09-04,7491
N92000002,Northern Ireland,nation,2020-09-03,7366
N92000002,Northern Ireland,nation,2020-09-02,7261
N92000002,Northern Ireland,nation,2020-09-01,7171
N92000002,Northern Ireland,nation,2020-08-31,7107
N92000002,Northern Ireland,nation,2020-08-30,7055
N92000002,Northern Ireland,nation,2020-08-29,7020
N92000002,Northern Ireland,nation,2020-08-28,6978
N92000002,Northern Ireland,nation,2020-08-27,6895
N92000002,Northern Ireland,nation,2020-08-26,6820
N92000002,Northern Ireland,nation,2020-08-25,6749
N92000002,Northern Ireland,nation,2020-08-24,6684
N92000002,Northern Ireland,nation,2020-08-23,6639
N92000002,Northern Ireland,nation,2020-08-22,6588
N92000002,Northern Ireland,nation,2020-08-21,6546
N92000002,Northern Ireland,nation,2020-08-20,6468
N92000002,Northern Ireland,nation,2020-08-19,6398
N92000002,Northern Ireland,nation,2020-08-18,6358
N92000002,Northern Ireland,nation,2020-08-17,6315
N92000002,Northern Ireland,nation,2020-08-16,6263
N92000002,Northern Ireland,nation,2020-08-15,6243
N92000002,Northern Ireland,nation,2020-08-14,6222
N92000002,Northern Ireland,nation,2020-08-13,6165
N92000002,Northern Ireland,nation,2020-08-12,6115
N92000002,Northern Ireland,nation,2020-08-11,6076
N92000002,Northern Ireland,nation,2020-08-10,6038
N92000002,Northern Ireland,nation,2020-08-09,5995
N92000002,Northern Ireland,nation,2020-08-08,5970
N92000002,Northern Ireland,nation,2020-08-07,5943
N92000002,Northern Ireland,nation,2020-08-06,5927
N92000002,Northern Ireland,nation,2020-08-05,5910
N92000002,Northern Ireland,nation,2020-08-04,5881
N92000002,Northern Ireland,nation,2020-08-03,5864
N92000002,Northern Ireland,nation,2020-08-02,5846
N92000002,Northern Ireland,nation,2020-08-01,5837
N92000002,Northern Ireland,nation,2020-07-31,5827
N92000002,Northern Ireland,nation,2020-07-30,5814
N92000002,Northern Ireland,nation,2020-07-29,5804
N92000002,Northern Ireland,nation,2020-07-28,5794
N92000002,Northern Ireland,nation,2020-07-27,5781
N92000002,Northern Ireland,nation,2020-07-26,5770
N92000002,Northern Ireland,nation,2020-07-25,5769
N92000002,Northern Ireland,nation,2020-07-24,5765
N92000002,Northern Ireland,nation,2020-07-23,5751
N92000002,Northern Ireland,nation,2020-07-22,5739
N92000002,Northern Ireland,nation,2020-07-21,5731
N92000002,Northern Ireland,nation,2020-07-20,5719
N92000002,Northern Ireland,nation,2020-07-19,5716
N92000002,Northern Ireland,nation,2020-07-18,5713
N92000002,Northern Ireland,nation,2020-07-17,5707
N92000002,Northern Ireland,nation,2020-07-16,5699
N92000002,Northern Ireland,nation,2020-07-15,5680
N92000002,Northern Ireland,nation,2020-07-14,5665
N92000002,Northern Ireland,nation,2020-07-13,5658
N92000002,Northern Ireland,nation,2020-07-12,5655
N92000002,Northern Ireland,nation,2020-07-11,5651
N92000002,Northern Ireland,nation,2020-07-10,5645
N92000002,Northern Ireland,nation,2020-07-09,5641
N92000002,Northern Ireland,nation,2020-07-08,5636
N92000002,Northern Ireland,nation,2020-07-07,5630
N92000002,Northern Ireland,nation,2020-07-06,5625
N92000002,Northern Ireland,nation,2020-07-05,5618
N92000002,Northern Ireland,nation,2020-07-04,5616
N92000002,Northern Ireland,nation,2020-07-03,5615
N92000002,Northern Ireland,nation,2020-07-02,5607
N92000002,Northern Ireland,nation,2020-07-01,5604
N92000002,Northern Ireland,nation,2020-06-30,5600
N92000002,Northern Ireland,nation,2020-06-29,5598
N92000002,Northern Ireland,nation,2020-06-28,5594
N92000002,Northern Ireland,nation,2020-06-27,5589
N92000002,Northern Ireland,nation,2020-06-26,5585
N92000002,Northern Ireland,nation,2020-06-25,5582
N92000002,Northern Ireland,nation,2020-06-24,5577
N92000002,Northern Ireland,nation,2020-06-23,5573
N92000002,Northern Ireland,nation,2020-06-22,5565
N92000002,Northern Ireland,nation,2020-06-21,5561
N92000002,Northern Ireland,nation,2020-06-20,5558
N92000002,Northern Ireland,nation,2020-06-19,5553
N92000002,Northern Ireland,nation,2020-06-18,5541
N92000002,Northern Ireland,nation,2020-06-17,5534
N92000002,Northern Ireland,nation,2020-06-16,5529
N92000002,Northern Ireland,nation,2020-06-15,5518
N92000002,Northern Ireland,nation,2020-06-14,5499
N92000002,Northern Ireland,nation,2020-06-13,5491
N92000002,Northern Ireland,nation,2020-06-12,5481
N92000002,Northern Ireland,nation,2020-06-11,5471
N92000002,Northern Ireland,nation,2020-06-10,5461
N92000002,Northern Ireland,nation,2020-06-09,5445
N92000002,Northern Ireland,nation,2020-06-08,5434
N92000002,Northern Ireland,nation,2020-06-07,5420
N92000002,Northern Ireland,nation,2020-06-06,5415
N92000002,Northern Ireland,nation,2020-06-05,5407
N92000002,Northern Ireland,nation,2020-06-04,5384
N92000002,Northern Ireland,nation,2020-06-03,5373
N92000002,Northern Ireland,nation,2020-06-02,5362
N92000002,Northern Ireland,nation,2020-06-01,5342
N92000002,Northern Ireland,nation,2020-05-31,5319
N92000002,Northern Ireland,nation,2020-05-30,5294
N92000002,Northern Ireland,nation,2020-05-29,5282
N92000002,Northern Ireland,nation,2020-05-28,5262
N92000002,Northern Ireland,nation,2020-05-27,5234
N92000002,Northern Ireland,nation,2020-05-26,5202
N92000002,Northern Ireland,nation,2020-05-25,5175
N92000002,Northern Ireland,nation,2020-05-24,5137
N92000002,Northern Ireland,nation,2020-05-23,5110
N92000002,Northern Ireland,nation,2020-05-22,5057
N92000002,Northern Ireland,nation,2020-05-21,5024
N92000002,Northern Ireland,nation,2020-05-20,4968
N92000002,Northern Ireland,nation,2020-05-19,4895
N92000002,Northern Ireland,nation,2020-05-18,4824
N92000002,Northern Ireland,nation,2020-05-17,4764
N92000002,Northern Ireland,nation,2020-05-16,4728
N92000002,Northern Ireland,nation,2020-05-15,4689
N92000002,Northern Ireland,nation,2020-05-14,4626
N92000002,Northern Ireland,nation,2020-05-13,4555
N92000002,Northern Ireland,nation,2020-05-12,4482
N92000002,Northern Ireland,nation,2020-05-11,4393
N92000002,Northern Ireland,nation,2020-05-10,4319
N92000002,Northern Ireland,nation,2020-05-09,4258
N92000002,Northern Ireland,nation,2020-05-08,4204
N92000002,Northern Ireland,nation,2020-05-07,4133
N92000002,Northern Ireland,nation,2020-05-06,4037
N92000002,Northern Ireland,nation,2020-05-05,3957
N92000002,Northern Ireland,nation,2020-05-04,3888
N92000002,Northern Ireland,nation,2020-05-03,3814
N92000002,Northern Ireland,nation,2020-05-02,3761
N92000002,Northern Ireland,nation,2020-05-01,3672
N92000002,Northern Ireland,nation,2020-04-30,3576
N92000002,Northern Ireland,nation,2020-04-29,3462
N92000002,Northern Ireland,nation,2020-04-28,3371
N92000002,Northern Ireland,nation,2020-04-27,3299
N92000002,Northern Ireland,nation,2020-04-26,3228
N92000002,Northern Ireland,nation,2020-04-25,3184
N92000002,Northern Ireland,nation,2020-04-24,3132
N92000002,Northern Ireland,nation,2020-04-23,3050
N92000002,Northern Ireland,nation,2020-04-22,2978
N92000002,Northern Ireland,nation,2020-04-21,2882
N92000002,Northern Ireland,nation,2020-04-20,2753
N92000002,Northern Ireland,nation,2020-04-19,2641
N92000002,Northern Ireland,nation,2020-04-18,2600
N92000002,Northern Ireland,nation,2020-04-17,2516
N92000002,Northern Ireland,nation,2020-04-16,2362
N92000002,Northern Ireland,nation,2020-04-15,2225
N92000002,Northern Ireland,nation,2020-04-14,2092
N92000002,Northern Ireland,nation,2020-04-13,1997
N92000002,Northern Ireland,nation,2020-04-12,1891
N92000002,Northern Ireland,nation,2020-04-11,1818
N92000002,Northern Ireland,nation,2020-04-10,1751
N92000002,Northern Ireland,nation,2020-04-09,1657
N92000002,Northern Ireland,nation,2020-04-08,1558
N92000002,Northern Ireland,nation,2020-04-07,1456
N92000002,Northern Ireland,nation,2020-04-06,1327
N92000002,Northern Ireland,nation,2020-04-05,1222
N92000002,Northern Ireland,nation,2020-04-04,1162
N92000002,Northern Ireland,nation,2020-04-03,1076
N92000002,Northern Ireland,nation,2020-04-02,974
N92000002,Northern Ireland,nation,2020-04-01,869
N92000002,Northern Ireland,nation,2020-03-31,769
N92000002,Northern Ireland,nation,2020-03-30,658
N92000002,Northern Ireland,nation,2020-03-29,574
N92000002,Northern Ireland,nation,2020-03-28,512
N92000002,Northern Ireland,nation,2020-03-27,436
N92000002,Northern Ireland,nation,2020-03-26,369
N92000002,Northern Ireland,nation,2020-03-25,293
N92000002,Northern Ireland,nation,2020-03-24,237
N92000002,Northern Ireland,nation,2020-03-23,197
N92000002,Northern Ireland,nation,2020-03-22,156
N92000002,Northern Ireland,nation,2020-03-21,138
N92000002,Northern Ireland,nation,2020-03-20,118
N92000002,Northern Ireland,nation,2020-03-19,101
N92000002,Northern Ireland,nation,2020-03-18,87
N92000002,Northern Ireland,nation,2020-03-17,74
N92000002,Northern Ireland,nation,2020-03-16,66
N92000002,Northern Ireland,nation,2020-03-15,58
N92000002,Northern Ireland,nation,2020-03-14,56
N92000002,Northern Ireland,nation,2020-03-13,46
N92000002,Northern Ireland,nation,2020-03-12,35
N92000002,Northern Ireland,nation,2020-03-11,31
N92000002,Northern Ireland,nation,2020-03-10,20
N92000002,Northern Ireland,nation,2020-03-09,15
N92000002,Northern Ireland,nation,2020-03-08,12
N92000002,Northern Ireland,nation,2020-03-07,9
N92000002,Northern Ireland,nation,2020-03-06,4
N92000002,Northern Ireland,nation,2020-03-05,2
S92000003,Scotland,nation,2021-10-27,634544
S92000003,Scotland,nation,2021-10-26,634472
S92000003,Scotland,nation,2021-10-25,632984
S92000003,Scotland,nation,2021-10-24,629941
S92000003,Scotland,nation,2021-10-23,627692
S92000003,Scotland,nation,2021-10-22,625622
S92000003,Scotland,nation,2021-10-21,623219
S92000003,Scotland,nation,2021-10-20,620731
S92000003,Scotland,nation,2021-10-19,617927
S92000003,Scotland,nation,2021-10-18,615184
S92000003,Scotland,nation,2021-10-17,612251
S92000003,Scotland,nation,2021-10-16,609959
S92000003,Scotland,nation,2021-10-15,607821
S92000003,Scotland,nation,2021-10-14,605257
S92000003,Scotland,nation,2021-10-13,602586
S92000003,Scotland,nation,2021-10-12,599957
S92000003,Scotland,nation,2021-10-11,597339
S92000003,Scotland,nation,2021-10-10,594526
S92000003,Scotland,nation,2021-10-09,592647
S92000003,Scotland,nation,2021-10-08,590519
S92000003,Scotland,nation,2021-10-07,588242
S92000003,Scotland,nation,2021-10-06,585648
S92000003,Scotland,nation,2021-10-05,583013
S92000003,Scotland,nation,2021-10-04,580184
S92000003,Scotland,nation,2021-10-03,577239
S92000003,Scotland,nation,2021-10-02,575261
S92000003,Scotland,nation,2021-10-01,573401
S92000003,Scotland,nation,2021-09-30,571361
S92000003,Scotland,nation,2021-09-29,569002
S92000003,Scotland,nation,2021-09-28,566420
S92000003,Scotland,nation,2021-09-27,563245
S92000003,Scotland,nation,2021-09-26,560134
S92000003,Scotland,nation,2021-09-25,557999
S92000003,Scotland,nation,2021-09-24,555874
S92000003,Scotland,nation,2021-09-23,553176
S92000003,Scotland,nation,2021-09-22,550081
S92000003,Scotland,nation,2021-09-21,546593
S92000003,Scotland,nation,2021-09-20,542814
S92000003,Scotland,nation,2021-09-19,538823
S92000003,Scotland,nation,2021-09-18,536042
S92000003,Scotland,nation,2021-09-17,533438
S92000003,Scotland,nation,2021-09-16,530084
S92000003,Scotland,nation,2021-09-15,526529
S92000003,Scotland,nation,2021-09-14,522479
S92000003,Scotland,nation,2021-09-13,517734
S92000003,Scotland,nation,2021-09-12,512682
S92000003,Scotland,nation,2021-09-11,509329
S92000003,Scotland,nation,2021-09-10,505713
S92000003,Scotland,nation,2021-09-09,500957
S92000003,Scotland,nation,2021-09-08,495441
S92000003,Scotland,nation,2021-09-07,489236
S92000003,Scotland,nation,2021-09-06,482579
S92000003,Scotland,nation,2021-09-05,475495
S92000003,Scotland,nation,2021-09-04,470595
S92000003,Scotland,nation,2021-09-03,465609
S92000003,Scotland,nation,2021-09-02,459479
S92000003,Scotland,nation,2021-09-01,451953
S92000003,Scotland,nation,2021-08-31,444462
S92000003,Scotland,nation,2021-08-30,437506
S92000003,Scotland,nation,2021-08-29,430987
S92000003,Scotland,nation,2021-08-28,426557
S92000003,Scotland,nation,2021-08-27,421822
S92000003,Scotland,nation,2021-08-26,415801
S92000003,Scotland,nation,2021-08-25,408580
S92000003,Scotland,nation,2021-08-24,401756
S92000003,Scotland,nation,2021-08-23,396161
S92000003,Scotland,nation,2021-08-22,390644
S92000003,Scotland,nation,2021-08-21,386999
S92000003,Scotland,nation,2021-08-20,383970
S92000003,Scotland,nation,2021-08-19,380548
S92000003,Scotland,nation,2021-08-18,376837
S92000003,Scotland,nation,2021-08-17,373133
S92000003,Scotland,nation,2021-08-16,369771
S92000003,Scotland,nation,2021-08-15,367025
S92000003,Scotland,nation,2021-08-14,365397
S92000003,Scotland,nation,2021-08-13,363926
S92000003,Scotland,nation,2021-08-12,362403
S92000003,Scotland,nation,2021-08-11,361012
S92000003,Scotland,nation,2021-08-10,359446
S92000003,Scotland,nation,2021-08-09,357929
S92000003,Scotland,nation,2021-08-08,356441
S92000003,Scotland,nation,2021-08-07,355401
S92000003,Scotland,nation,2021-08-06,354460
S92000003,Scotland,nation,2021-08-05,353203
S92000003,Scotland,nation,2021-08-04,351872
S92000003,Scotland,nation,2021-08-03,350580
S92000003,Scotland,nation,2021-08-02,349214
S92000003,Scotland,nation,2021-08-01,347892
S92000003,Scotland,nation,2021-07-31,347019
S92000003,Scotland,nation,2021-07-30,346250
S92000003,Scotland,nation,2021-07-29,345216
S92000003,Scotland,nation,2021-07-28,344045
S92000003,Scotland,nation,2021-07-27,342759
S92000003,Scotland,nation,2021-07-26,341407
S92000003,Scotland,nation,2021-07-25,340035
S92000003,Scotland,nation,2021-07-24,339093
S92000003,Scotland,nation,2021-07-23,338139
S92000003,Scotland,nation,2021-07-22,336862
S92000003,Scotland,nation,2021-07-21,335484
S92000003,Scotland,nation,2021-07-20,333911
S92000003,Scotland,nation,2021-07-19,332313
S92000003,Scotland,nation,2021-07-18,330405
S92000003,Scotland,nation,2021-07-17,329020
S92000003,Scotland,nation,2021-07-16,327620
S92000003,Scotland,nation,2021-07-15,325871
S92000003,Scotland,nation,2021-07-14,323908
S92000003,Scotland,nation,2021-07-13,321700
S92000003,Scotland,nation,2021-07-12,319257
S92000003,Scotland,nation,2021-07-11,316681
S92000003,Scotland,nation,2021-07-10,314800
S92000003,Scotland,nation,2021-07-09,312989
S92000003,Scotland,nation,2021-07-08,310608
S92000003,Scotland,nation,2021-07-07,307879
S92000003,Scotland,nation,2021-07-06,304983
S92000003,Scotland,nation,2021-07-05,301892
S92000003,Scotland,nation,2021-07-04,298515
S92000003,Scotland,nation,2021-07-03,296108
S92000003,Scotland,nation,2021-07-02,293599
S92000003,Scotland,nation,2021-07-01,290521
S92000003,Scotland,nation,2021-06-30,287092
S92000003,Scotland,nation,2021-06-29,283185
S92000003,Scotland,nation,2021-06-28,279312
S92000003,Scotland,nation,2021-06-27,275390
S92000003,Scotland,nation,2021-06-26,272879
S92000003,Scotland,nation,2021-06-25,270588
S92000003,Scotland,nation,2021-06-24,267969
S92000003,Scotland,nation,2021-06-23,265022
S92000003,Scotland,nation,2021-06-22,262132
S92000003,Scotland,nation,2021-06-21,258889
S92000003,Scotland,nation,2021-06-20,255870
S92000003,Scotland,nation,2021-06-19,254322
S92000003,Scotland,nation,2021-06-18,253325
S92000003,Scotland,nation,2021-06-17,252094
S92000003,Scotland,nation,2021-06-16,250930
S92000003,Scotland,nation,2021-06-15,249665
S92000003,Scotland,nation,2021-06-14,248386
S92000003,Scotland,nation,2021-06-13,247258
S92000003,Scotland,nation,2021-06-12,246403
S92000003,Scotland,nation,2021-06-11,245697
S92000003,Scotland,nation,2021-06-10,244832
S92000003,Scotland,nation,2021-06-09,243792
S92000003,Scotland,nation,2021-06-08,242736
S92000003,Scotland,nation,2021-06-07,241710
S92000003,Scotland,nation,2021-06-06,240757
S92000003,Scotland,nation,2021-06-05,240080
S92000003,Scotland,nation,2021-06-04,239474
